contig-2003662,RAL_SOL,1.0,186
contig-3003765,BAC_CER,0.5912620872789218,39918
contig-3003768,RAL_SOL,1.0,14
contig-1001988.36,CLO_PHY,1.0,17832
contig-1001988.34,CLO_PHY,1.0,17052
contig-1001988.35,CLO_PHY,1.0,17546
contig-1001988.32,CLO_PHY,1.0,17994
contig-1001988.33,CLO_PHY,1.0,14628
contig-1001988.30,CLO_PHY,1.0,18092
contig-1001988.31,CLO_PHY,1.0,17570
contig-1002781.0,CUP_MET,1.0,9492
contig-7001871,RAL_SOL,1.0,178
contig-1002781.2,CUP_MET,1.0,9460
contig-1002781.3,CUP_MET,0.999597747385358,9944
contig-1002781.4,CUP_MET,1.0,9620
contig-1002781.5,CUP_MET,1.0,10628
contig-3501,YER_PSE,1.0,219166
contig-1000602,AKK_MUC,1.0,19298
contig-1000603,RAL_SOL,1.0,172
contig-1000606,RAL_SOL,1.0,618
contig-1000607,RAL_SOL,1.0,346
contig-1000605,ODO_SPL,0.5927601809954751,2210
contig-1000608,RAL_SOL,1.0,850
contig-1002454.1,YER_PSE,1.0,238460
contig-1002454.0,YER_PSE,0.9995062607752515,247094
contig-1002454.3,YER_PSE,1.0,331726
contig-1002454.2,YER_PSE,1.0,236280
contig-1821.21,CLO_CF.,1.0,134584
contig-1821.20,CLO_CF.,1.0,135078
contig-1821.23,CLO_CF.,1.0,137058
contig-2000343,RAL_SOL,1.0,86
contig-1821.25,CLO_CF.,1.0,135370
contig-2000345,RAL_SOL,1.0,232
contig-2000346,CLO_BEI,1.0,628
contig-2000347,ALI_SHA,0.7960894845068425,112824
contig-1821.29,CLO_CF.,1.0,136828
contig-2000349,RAL_SOL,1.0,194
contig-3004005.23,SPI_DIM,1.0,1216752
contig-1950.7,OSC_VAL,1.0,44924
contig-1950.6,OSC_VAL,1.0,37958
contig-1950.5,OSC_VAL,1.0,37522
contig-1950.4,OSC_VAL,1.0,37930
contig-1950.3,OSC_VAL,1.0,39286
contig-1950.2,OSC_VAL,1.0,37642
contig-1950.1,OSC_VAL,1.0,38256
contig-1950.0,OSC_VAL,1.0,37186
contig-2814.22,BIF_LON,0.999996283329245,538116
contig-2814.23,BIF_LON,0.9999139442573928,557778
contig-2814.20,BIF_LON,1.0,560228
contig-2814.21,BIF_LON,1.0,547974
contig-2814.26,BIF_LON,1.0,536448
contig-2814.27,BIF_LON,1.0,538868
contig-2814.24,BIF_LON,1.0,563262
contig-2814.25,BIF_LON,1.0,570148
contig-4037.1,CLO_CLA,1.0,26452
contig-3002383,RAL_SOL,1.0,262
contig-3002382,RAL_SOL,1.0,780
contig-3002381,BAC_CER,0.8659429508382099,70746
contig-3002380,RAL_SOL,1.0,98
contig-2000123.19,RUM_SP.,1.0,80336
contig-2000123.18,RUM_SP.,1.0,79786
contig-2000123.17,RUM_SP.,1.0,77954
contig-2000123.16,RUM_SP.,1.0,79858
contig-2000123.15,RUM_SP.,1.0,79904
contig-2000123.14,RUM_SP.,1.0,80716
contig-2000123.13,RUM_SP.,1.0,80472
contig-2000123.12,RUM_SP.,1.0,75448
contig-2000123.11,RUM_SP.,1.0,79212
contig-2000123.10,RUM_SP.,1.0,80452
contig-3004005.20,SPI_DIM,1.0,1217050
contig-2000838,RAL_SOL,1.0,96
contig-2000839,BRE_BRE,1.0,22
contig-2000836,RAL_SOL,1.0,1292
contig-2000834,DES_DIC,1.0,3982
contig-2000835,RAL_SOL,1.0,766
contig-2000832,RAL_SOL,1.0,74
contig-2000831,RAL_SOL,1.0,94
contig-2003932.24,BUT_BAC,0.9996169663736796,99208
contig-3453.19,COP_SP.,1.0,161252
contig-3453.18,COP_SP.,1.0,160378
contig-3453.17,COP_SP.,1.0,162334
contig-3453.16,COP_SP.,1.0,161820
contig-3453.15,COP_SP.,1.0,162290
contig-3453.14,COP_SP.,1.0,162856
contig-3453.13,COP_SP.,1.0,160472
contig-3453.12,COP_SP.,1.0,160518
contig-3453.11,COP_SP.,1.0,162760
contig-3453.10,COP_SP.,1.0,162394
contig-3002966,YER_PSE,1.0,37798
contig-2001129,RAL_SOL,1.0,1528
contig-3002962,HAE_PAR,0.7691421162572931,27766
contig-2001123,RAL_SOL,1.0,2010
contig-2001122,RAL_SOL,1.0,98
contig-2001121,RAL_SOL,1.0,184
contig-2001127,RAL_SOL,1.0,62
contig-3002969,CLO_SP.,1.0,1138
contig-2001124,RAL_SOL,1.0,704
contig-8000132,RAL_SOL,1.0,76
contig-1003264,RUM_ALB,1.0,9076
contig-1003267,EUB_REC,0.5179282868525896,502
contig-3000521,RAL_SOL,1.0,342
contig-1003266,PAR_DIS,0.9987269255251432,3142
contig-3000528,RAL_SOL,1.0,520
contig-1003260,YER_PSE,0.580416032470827,7884
contig-3360.18,PAL_PRO,1.0,11858
contig-3360.19,PAL_PRO,1.0,20958
contig-3360.10,PAL_PRO,1.0,12348
contig-3360.11,PAL_PRO,1.0,12914
contig-3360.12,PAL_PRO,1.0,12174
contig-1003262,PED_SAL,1.0,418
contig-3360.14,PAL_PRO,1.0,12292
contig-3360.15,PAL_PRO,1.0,12516
contig-3360.16,PAL_PRO,1.0,11988
contig-3360.17,PAL_PRO,1.0,12498
contig-3810.2,CLO_SAC,1.0,25648
contig-3526.10,CLO_BOT,1.0,38552
contig-3526.11,CLO_BOT,1.0,39970
contig-3526.12,CLO_BOT,1.0,63652
contig-1001152.7,EUB_SIR,1.0,23300
contig-1001152.6,EUB_SIR,1.0,23890
contig-1001152.5,EUB_SIR,1.0,23680
contig-1001152.4,EUB_SIR,1.0,22806
contig-1001152.3,EUB_SIR,1.0,23508
contig-1001152.2,EUB_SIR,1.0,23962
contig-1001152.1,EUB_SIR,1.0,23234
contig-1001152.0,EUB_SIR,1.0,20914
contig-5002110.4,RUM_TOR,1.0,84762
contig-5002110.5,RUM_TOR,1.0,88528
contig-5002110.6,RUM_TOR,1.0,89668
contig-5002110.7,RUM_TOR,1.0,88912
contig-5002110.0,RUM_TOR,0.9893783736722968,22972
contig-5002110.1,RUM_TOR,0.831056466302368,35136
contig-1001152.9,EUB_SIR,1.0,23776
contig-1001152.8,EUB_SIR,1.0,23196
contig-1850.4,CLO_BEI,1.0,6488
contig-1850.2,CLO_BEI,1.0,5358
contig-1850.3,CLO_BEI,1.0,5296
contig-1850.0,CLO_BEI,1.0,5374
contig-1850.1,CLO_BEI,1.0,5388
contig-2002479,BAC_CER,0.593914632835179,18602
contig-1002972.4,DES_ACE,1.0,9614
contig-4002111,RAL_SOL,1.0,150
contig-4002110,RAL_SOL,1.0,562
contig-4002113,YER_ENT,1.0,5532
contig-2002473,EUB_REC,0.8928571428571429,56
contig-4002115,BAC_THU,0.9966688874083944,6004
contig-4002114,RAL_SOL,1.0,104
contig-4002117,BAC_CER,0.5760317810637828,9062
contig-2002477,RAL_SOL,1.0,412
contig-4003647,RAL_SOL,1.0,14
